2079, 1, 3.970242326398491e-05
2195, 1, 3.970242326398491e-05
2269, 1, 3.970242326398491e-05
2457, 1, 3.970242326398491e-05
2470, 1, 3.970242326398491e-05
2569, 1, 3.970242326398491e-05
2596, 1, 3.970242326398491e-05
911, 1, 4.100508051891364e-05
918, 1, 4.100508051891364e-05
1096, 1, 4.100508051891364e-05
1119, 1, 4.100508051891364e-05
1145, 1, 4.100508051891364e-05
1206, 1, 4.100508051891364e-05
1386, 1, 4.100508051891364e-05
1466, 1, 4.100508051891364e-05
1560, 1, 4.100508051891364e-05
1581, 1, 4.100508051891364e-05
1834, 1, 4.100508051891364e-05
2842, 1, 4.2200098422538487e-05
3031, 1, 4.2200098422538487e-05
3071, 1, 4.2200098422538487e-05
3183, 1, 4.2200098422538487e-05
3230, 1, 4.2200098422538487e-05
2442, 3, 4.3399797591169274e-05
1262, 2, 4.3624466161902226e-05
1276, 2, 4.364655437557572e-05
358, 1, 4.404858368484629e-05
447, 1, 4.404858368484629e-05
550, 1, 4.404858368484629e-05
585, 1, 4.497068233088122e-05
602, 1, 4.497068233088122e-05
607, 1, 4.497068233088122e-05
608, 1, 4.497068233088122e-05
613, 1, 4.497068233088122e-05
624, 1, 4.497068233088122e-05
638, 1, 4.497068233088122e-05
668, 1, 4.497068233088122e-05
674, 1, 4.497068233088122e-05
1755, 2, 4.522618318185023e-05
1176, 2, 4.5356106515432654e-05
1395, 2, 4.633070663338767e-05
692, 1, 4.6551825595061935e-05
801, 1, 4.6551825595061935e-05
1690, 2, 4.664138510288753e-05
1967, 2, 4.664417667608413e-05
3451, 1, 4.725468202767454e-05
3453, 1, 4.725468202767454e-05
3570, 1, 4.725468202767454e-05
3650, 1, 4.725468202767454e-05
3709, 1, 4.725468202767454e-05
3729, 1, 4.725468202767454e-05
3748, 1, 4.725468202767454e-05
3798, 1, 4.725468202767454e-05
3820, 1, 4.725468202767454e-05
3853, 1, 4.725468202767454e-05
3856, 1, 4.725468202767454e-05
3935, 1, 4.725468202767454e-05
3974, 1, 4.725468202767454e-05
3006, 2, 4.746442285862607e-05
1430, 2, 4.7571038162596085e-05
1233, 2, 4.7758888294781243e-05
1969, 4, 4.811142887117644e-05
3282, 2, 4.8489998716309756e-05
1558, 2, 4.880970664283652e-05
3134, 2, 4.923625512993712e-05
3408, 2, 4.9348734745806605e-05
3125, 2, 4.935918001701415e-05
1065, 2, 4.94382521326146e-05
1651, 4, 4.95440639507687e-05
11, 1, 5.0748116082949815e-05
12, 1, 5.0748116082949815e-05
15, 1, 5.0748116082949815e-05
18, 1, 5.0748116082949815e-05
37, 1, 5.0748116082949815e-05
43, 1, 5.0748116082949815e-05
74, 1, 5.0748116082949815e-05
114, 1, 5.0748116082949815e-05
209, 1, 5.0748116082949815e-05
210, 1, 5.0748116082949815e-05
215, 1, 5.0748116082949815e-05
287, 1, 5.0748116082949815e-05
292, 1, 5.0748116082949815e-05
335, 1, 5.0748116082949815e-05
875, 1, 5.168443202973257e-05
883, 1, 5.168443202973257e-05
891, 1, 5.168443202973257e-05
892, 1, 5.168443202973257e-05
2798, 3, 5.204953679294457e-05
2722, 3, 5.252960621244494e-05
1854, 2, 5.344439397077503e-05
1362, 3, 5.35240427489989e-05
2382, 2, 5.373289308169544e-05
2541, 2, 5.373289308169544e-05
1270, 2, 5.412506483677088e-05
2380, 3, 5.454322354359991e-05
1856, 4, 5.4719025524722746e-05
1034, 3, 5.4727415917404026e-05
648, 2, 5.474482817161098e-05
2860, 3, 5.475332191052315e-05
2998, 3, 5.5585961945667494e-05
1417, 5, 5.5616664141299916e-05
656, 3, 5.56602971567177e-05
1326, 2, 5.585609854717552e-05
945, 4, 5.616819392591415e-05
2704, 2, 5.657602258975699e-05
2740, 2, 5.657602258975699e-05
750, 2, 5.676907744514285e-05
3704, 2, 5.686077145810727e-05
3413, 3, 5.6901475752106394e-05
2814, 2, 5.707756105301216e-05
744, 2, 5.708417348281094e-05
2714, 3, 5.7201491433779125e-05
3375, 3, 5.727030183104995e-05
1022, 4, 5.7521101382119e-05
571, 3, 5.753239033391107e-05
2963, 4, 5.7872214397360045e-05
448, 3, 5.792805110084353e-05
1394, 2, 5.800031105085714e-05
2855, 4, 5.808243634437268e-05
3959, 2, 5.809424908862039e-05
3688, 2, 5.843408876155239e-05
860, 2, 5.851509671690516e-05
2493, 6, 5.8632967587611356e-05
2219, 5, 5.900086175959467e-05
2857, 2, 5.927469659481444e-05
2952, 3, 5.933320535340645e-05
3942, 2, 5.954680467391299e-05
1510, 4, 5.9745437491470885e-05
234, 2, 5.996824816978609e-05
153, 2, 6.0503978215428866e-05
841, 2, 6.056345025629887e-05
1775, 8, 6.0646116322663255e-05
3589, 2, 6.092230945253118e-05
3732, 2, 6.12626034341014e-05
699, 2, 6.180419621243266e-05
1147, 5, 6.19232419538697e-05
183, 2, 6.200651650054686e-05
2524, 13, 6.20156103072652e-05
1346, 5, 6.204283376285685e-05
3854, 2, 6.206829728935359e-05
3879, 2, 6.206829728935359e-05
652, 4, 6.298976537385251e-05
673, 4, 6.298976537385251e-05
2788, 2, 6.309527281599795e-05
1239, 9, 6.329021774012019e-05
1762, 4, 6.344490944004573e-05
1498, 6, 6.372532612797513e-05
3928, 3, 6.384004739875858e-05
379, 2, 6.387135989505416e-05
2178, 3, 6.399128682906848e-05
316, 2, 6.402684759753673e-05
1353, 3, 6.42150428334052e-05
3143, 4, 6.423746304952662e-05
1031, 4, 6.45972549041585e-05
1713, 4, 6.46633813201489e-05
1224, 2, 6.477300605679771e-05
1383, 4, 6.500488903078228e-05
1263, 6, 6.502265187334637e-05
854, 3, 6.514430041765185e-05
1151, 6, 6.527944969384136e-05
899, 3, 6.583177208634207e-05
2971, 4, 6.610671006140271e-05
3922, 2, 6.622954733956658e-05
1546, 3, 6.640661332591927e-05
660, 3, 6.655072339746627e-05
377, 2, 6.670301914788815e-05
3984, 1, 6.676127740033155e-05
4008, 1, 6.676127740033155e-05
4010, 1, 6.676127740033155e-05
4015, 1, 6.676127740033155e-05
4022, 1, 6.676127740033155e-05
4024, 1, 6.676127740033155e-05
4035, 1, 6.676127740033155e-05
2230, 5, 6.685851957055938e-05
1463, 10, 6.686301405449787e-05
3808, 2, 6.688831473562222e-05
2252, 10, 6.694828563726137e-05
1521, 6, 6.697394526017312e-05
2975, 3, 6.727326703565568e-05
2517, 6, 6.731269448413403e-05
305, 2, 6.745748691552948e-05
3467, 3, 6.747470476472095e-05
160, 2, 6.754103492326776e-05
3575, 3, 6.765866632618811e-05
1038, 5, 6.776260955303139e-05
3597, 3, 6.779393716001667e-05
3807, 2, 6.802980277125258e-05
2980, 5, 6.806499274942632e-05
443, 2, 6.806706743140158e-05
468, 2, 6.806706743140158e-05
2922, 3, 6.816799127783361e-05
1777, 5, 6.822657442113341e-05
3875, 2, 6.824381521112845e-05
1455, 5, 6.82959878922787e-05
279, 2, 6.849067916012445e-05
3689, 3, 6.849234436271913e-05
2692, 5, 6.851362623377737e-05
530, 4, 6.866110496104716e-05
2808, 3, 6.869665073004404e-05
610, 5, 6.873227475744742e-05
671, 5, 6.877749139512627e-05
1760, 3, 6.883764415105902e-05
996, 4, 6.894878736268971e-05
3955, 3, 6.897231834018558e-05
207, 3, 6.921841766880907e-05
1354, 5, 6.928161602011995e-05
2545, 9, 6.932775748305018e-05
3582, 3, 6.945741391307601e-05
3044, 6, 6.950707622061539e-05
371, 5, 6.956363819503905e-05
2481, 3, 6.974723359521813e-05
1252, 3, 6.982752245733372e-05
1414, 8, 6.988788575383728e-05
2175, 8, 7.014098383625032e-05
3436, 7, 7.028138134708657e-05
1579, 5, 7.061122125302376e-05
267, 2, 7.073687465029584e-05
138, 2, 7.075713275164509e-05
2177, 11, 7.079431233049946e-05
1200, 4, 7.084584183107503e-05
1474, 4, 7.088701129113177e-05
401, 2, 7.102263637413839e-05
216, 2, 7.10565274795226e-05
35, 2, 7.128823205686686e-05
1937, 4, 7.138149395054624e-05
785, 3, 7.13961460299536e-05
2568, 11, 7.160851067482259e-05
2182, 8, 7.168923680161258e-05
749, 2, 7.176859896875328e-05
775, 2, 7.176859896875328e-05
1157, 5, 7.18188296361278e-05
3175, 6, 7.189904391031401e-05
1476, 5, 7.206736815756521e-05
3094, 7, 7.211127122250149e-05
667, 3, 7.219037869584259e-05
3305, 5, 7.219040055638203e-05
2505, 5, 7.236867711343492e-05
164, 3, 7.23723400961326e-05
1855, 6, 7.244599044901697e-05
3686, 4, 7.246310535122399e-05
1797, 5, 7.257375107361878e-05
3885, 2, 7.26758572016234e-05
2580, 6, 7.273210260355524e-05
3429, 5, 7.280216216655739e-05
2441, 4, 7.290745536586792e-05
336, 3, 7.298119082457582e-05
935, 7, 7.317357684911978e-05
1924, 6, 7.320520554566166e-05
2736, 5, 7.361688631966124e-05
365, 6, 7.362344399919097e-05
851, 4, 7.370651827920815e-05
3268, 2, 7.386478142911317e-05
3407, 2, 7.386478142911317e-05
3765, 4, 7.390734206995063e-05
1874, 13, 7.392221144332146e-05
1220, 9, 7.417920560274434e-05
2599, 14, 7.423958470035145e-05
3370, 6, 7.445330338537101e-05
70, 2, 7.452374175288316e-05
125, 4, 7.45383009041376e-05
191, 3, 7.456035370601798e-05
3270, 6, 7.503175293850398e-05
2358, 6, 7.504478767685535e-05
3816, 3, 7.540038484693386e-05
2454, 16, 7.54028622282022e-05
2256, 7, 7.564633768048298e-05
3217, 6, 7.575361597740165e-05
859, 2, 7.580226999815201e-05
3227, 5, 7.585876857829472e-05
593, 5, 7.591602781122916e-05
562, 5, 7.596334659218734e-05
1401, 12, 7.601141357805257e-05
2013, 9, 7.626259587133804e-05
743, 3, 7.626444772222549e-05
1711, 5, 7.652865234841945e-05
154, 2, 7.669903332740601e-05
390, 6, 7.68922236372785e-05
1442, 5, 7.691541947787246e-05
998, 9, 7.692237887847161e-05
1411, 10, 7.706682942790232e-05
2522, 14, 7.721197243664868e-05
1996, 4, 7.722451797037742e-05
2565, 4, 7.722451797037742e-05
294, 3, 7.735385620986995e-05
2262, 14, 7.749767215067486e-05
485, 5, 7.755282967909643e-05
3323, 7, 7.756620095989895e-05
3059, 5, 7.765099264259245e-05
1693, 3, 7.767638115107074e-05
3978, 4, 7.778808540055445e-05
47, 2, 7.791595962452664e-05
1071, 3, 7.821096586543835e-05
1253, 3, 7.821096586543835e-05
1506, 8, 7.834534361915609e-05
1301, 6, 7.837416395670911e-05
3161, 6, 7.850826153385271e-05
3865, 4, 7.856960199424567e-05
2884, 6, 7.859310552225472e-05
2452, 10, 7.860866366360048e-05
581, 2, 7.871696841647854e-05
642, 2, 7.871696841647854e-05
1168, 6, 7.923216205866254e-05
383, 3, 7.926101962525536e-05
2584, 15, 7.930448120051513e-05
288, 4, 7.936046274371043e-05
3560, 3, 7.939266694534104e-05
3691, 3, 7.939266694534104e-05
3717, 3, 7.939266694534104e-05
3744, 3, 7.939266694534104e-05
1697, 8, 7.944554250242065e-05
1103, 8, 7.947520656238953e-05
2168, 3, 7.956958685666039e-05
52, 2, 7.961819800921902e-05
205, 2, 7.961819800921902e-05
3235, 8, 7.97074834497674e-05
2811, 7, 7.975253825874456e-05
1792, 6, 7.996013672099763e-05
1295, 5, 8.00664759872252e-05
228, 3, 8.010554879437318e-05
2899, 6, 8.010977216144214e-05
2066, 9, 8.017518263111071e-05
286, 2, 8.058757653754764e-05
76, 3, 8.073350173644505e-05
1865, 8, 8.079787711476236e-05
2388, 6, 8.127373636938355e-05
1264, 5, 8.135573121055873e-05
1133, 6, 8.15104283833908e-05
349, 5, 8.179418366668343e-05
499, 3, 8.181383779983862e-05
3333, 7, 8.181677271493944e-05
2015, 5, 8.190414843573657e-05
3882, 4, 8.196937736631784e-05
2852, 11, 8.20933418452133e-05
3588, 4, 8.219556489420938e-05
247, 3, 8.221144992780986e-05
649, 5, 8.249838741403547e-05
3494, 4, 8.253517440988602e-05
2514, 9, 8.261724848464603e-05
2651, 7, 8.270435880276177e-05
3746, 2, 8.270952898563916e-05
3846, 2, 8.270952898563916e-05
2014, 10, 8.293678727948202e-05
3317, 7, 8.301972984919668e-05
241, 2, 8.311291431919776e-05
255, 2, 8.311291431919776e-05
904, 3, 8.315008921769052e-05
240, 3, 8.316696109026583e-05
3811, 3, 8.320994850144683e-05
1058, 7, 8.321265928724322e-05
1759, 6, 8.328808877848656e-05
1974, 7, 8.332389135017572e-05
385, 8, 8.33609778399296e-05
2483, 3, 8.336456144651466e-05
2595, 3, 8.336456144651466e-05
1887, 11, 8.357575910164354e-05
1710, 15, 8.372639617950121e-05
2305, 16, 8.394537283710243e-05
929, 5, 8.414353555953976e-05
3121, 4, 8.421075004723584e-05
2008, 7, 8.428275365503365e-05
2383, 24, 8.461271198313966e-05
790, 4, 8.461341974039748e-05
1084, 15, 8.492629310354613e-05
454, 3, 8.501463010388442e-05
907, 13, 8.501497367704563e-05
3202, 11, 8.503927621529884e-05
2752, 7, 8.509816093468634e-05
1372, 7, 8.516683405165881e-05
3310, 5, 8.518061185657022e-05
2422, 5, 8.522379195181375e-05
3733, 3, 8.530363267551393e-05
356, 3, 8.533973206134202e-05
3619, 4, 8.537664024069397e-05
3699, 3, 8.539941190572638e-05
1490, 9, 8.553051188351648e-05
1631, 9, 8.577613698127674e-05
1027, 3, 8.590499664207086e-05
1627, 3, 8.590499664207086e-05
2431, 5, 8.605010779743766e-05
832, 4, 8.617052614378583e-05
3795, 5, 8.640067981752187e-05
90, 2, 8.646045531580529e-05
145, 2, 8.646045531580529e-05
1046, 3, 8.693378276614986e-05
1586, 3, 8.693378276614986e-05
2605, 17, 8.729907028291444e-05
1057, 5, 8.742478855147526e-05
3030, 8, 8.747169521187746e-05
1461, 8, 8.759027519274033e-05
2695, 11, 8.766002972200346e-05
3910, 4, 8.794736826467798e-05
120, 4, 8.79598775599042e-05
411, 3, 8.802113701022875e-05
3965, 4, 8.813142515385269e-05
3432, 6, 8.819663257993408e-05
1208, 3, 8.830508686069824e-05
3092, 11, 8.83972769559761e-05
1654, 7, 8.840819988263418e-05
2885, 4, 8.841456168710291e-05
406, 4, 8.842926769809915e-05
1977, 9, 8.848983651009398e-05
704, 5, 8.862842723223381e-05
2613, 31, 8.869586159726875e-05
3673, 4, 8.870659965738375e-05
2019, 19, 8.875021417262937e-05
33, 2, 8.884127952864929e-05
42, 2, 8.884127952864929e-05
233, 2, 8.884127952864929e-05
244, 2, 8.884127952864929e-05
256, 2, 8.884127952864929e-05
282, 2, 8.884127952864929e-05
987, 6, 8.890993253446614e-05
3801, 3, 8.895757964334308e-05
250, 5, 8.899447699673316e-05
586, 7, 8.90006790141614e-05
1700, 17, 8.905537246091543e-05
2804, 9, 8.917680262507402e-05
3159, 7, 8.93039619710081e-05
721, 5, 8.934933593973763e-05
735, 5, 8.939741255486208e-05
2572, 19, 8.953919881327788e-05
2021, 31, 8.95789966978458e-05
1486, 5, 8.97077932241045e-05
3165, 7, 9.001477583980802e-05
321, 3, 9.005782207089661e-05
3197, 8, 9.023211502385588e-05
3565, 4, 9.024807166895039e-05
2205, 14, 9.027477033136015e-05
34, 5, 9.031639383945033e-05
655, 6, 9.038111406869767e-05
1952, 17, 9.062790600751535e-05
985, 7, 9.074359718859757e-05
2838, 4, 9.095937743132149e-05
3003, 4, 9.095937743132149e-05
2802, 10, 9.101623384513081e-05
1664, 6, 9.103983205140074e-05
3424, 7, 9.126299834198788e-05
788, 4, 9.141925009307715e-05
3953, 4, 9.144294943737435e-05
384, 4, 9.145219636556873e-05
552, 4, 9.145219636556873e-05
2427, 25, 9.148824989720365e-05
1439, 21, 9.155162005675806e-05
3781, 4, 9.156754053683388e-05
3946, 4, 9.156754053683388e-05
1093, 9, 9.166045081245461e-05
1008, 8, 9.194025492426668e-05
2208, 22, 9.201493273324585e-05
206, 4, 9.224135820890695e-05
2044, 25, 9.232776264710394e-05
1248, 8, 9.23514761745158e-05
2527, 4, 9.248282745524316e-05
3389, 7, 9.257729896410151e-05
4034, 2, 9.260593842497805e-05
3805, 5, 9.26331438035461e-05
1552, 7, 9.264435862417985e-05
2185, 17, 9.295743408741617e-05
270, 4, 9.304422857193345e-05
2204, 4, 9.305511966803946e-05
533, 6, 9.309511898912635e-05
2100, 6, 9.315456690409876e-05
2166, 9, 9.316085493237696e-05
1950, 12, 9.316705634453178e-05
937, 7, 9.360103515062472e-05
3457, 6, 9.360480004696957e-05
1607, 5, 9.366560038916887e-05
1731, 8, 9.379134910583945e-05
3897, 4, 9.379864052944338e-05
540, 8, 9.383703281089733e-05
3890, 5, 9.396774274853061e-05
472, 5, 9.398702648453597e-05
3428, 8, 9.412791879933501e-05
235, 5, 9.417747954645713e-05
386, 3, 9.433155954952865e-05
2634, 5, 9.438516898401127e-05
2227, 7, 9.439964585350668e-05
1771, 20, 9.448980537457897e-05
3388, 10, 9.490550903036655e-05
1949, 8, 9.496329911845661e-05
2048, 17, 9.496330717409332e-05
910, 5, 9.496330973306053e-05
1657, 5, 9.496330973306053e-05
1776, 5, 9.496330973306053e-05
1162, 8, 9.501722167104125e-05
301, 3, 9.50562845216721e-05
2375, 6, 9.509225483605218e-05
2312, 16, 9.52525463628803e-05
2496, 22, 9.536397363152759e-05
3334, 9, 9.57299318240308e-05
3983, 2, 9.576065172482491e-05
2298, 17, 9.619074900308786e-05
972, 21, 9.648607635429478e-05
2080, 9, 9.649357848103379e-05
3367, 11, 9.650120776181306e-05
2898, 8, 9.691932818804306e-05
61, 3, 9.693362959533614e-05
63, 6, 9.701473191489931e-05
2895, 9, 9.712959767723855e-05
1297, 6, 9.721967649449991e-05
3678, 5, 9.729805640788763e-05
1069, 21, 9.747573369023659e-05
3839, 5, 9.754840179169778e-05
27, 5, 9.756734307421657e-05
865, 4, 9.764600898356172e-05
868, 4, 9.764600898356172e-05
2942, 10, 9.78453400821125e-05
920, 13, 9.794368863695843e-05
112, 3, 9.79597496935254e-05
293, 3, 9.79597496935254e-05
3088, 10, 9.802046713344893e-05
2632, 7, 9.816238305259374e-05
1140, 9, 9.823866873832133e-05
1194, 4, 9.832331615337243e-05
2413, 17, 9.834668824990062e-05
2265, 11, 9.849449634671055e-05
2767, 6, 9.85531444715873e-05
2691, 3, 9.857161895221134e-05
2792, 3, 9.857161895221134e-05
3037, 3, 9.857161895221134e-05
71, 3, 9.864808472697768e-05
1443, 9, 9.869409420994315e-05
2621, 6, 9.873720985380786e-05
2746, 15, 9.885942359500549e-05
3290, 5, 9.886183773823863e-05
1063, 22, 9.894320393586595e-05
1364, 12, 9.898810723162233e-05
1342, 10, 9.903141120251015e-05
3537, 4, 9.919650366308815e-05
3112, 12, 9.925391379778234e-05
4006, 2, 9.946860265221562e-05
4032, 2, 9.946860265221562e-05
2635, 20, 9.957283147974805e-05
923, 8, 9.961758533722475e-05
1670, 11, 9.96617222141879e-05
1143, 14, 9.977773239160021e-05
2288, 21, 9.982995458154132e-05
2270, 15, 9.990505829003929e-05
2790, 9, 0.00010012437590645073
155, 3, 0.00010016515248747756
1640, 8, 0.00010028140008856025
202, 4, 0.0001003116348442436
3015, 10, 0.00010034401649089119
1853, 12, 0.00010043357754171273
2106, 4, 0.00010049302647308527
190, 4, 0.0001006339698269017
1701, 7, 0.00010069879843993402
2303, 29, 0.00010074953797244492
3418, 10, 0.00010077545005823331
1838, 6, 0.00010098885487357443
2725, 8, 0.00010103960632373814
480, 7, 0.00010134972621141939
3694, 5, 0.00010135862178121911
2295, 23, 0.00010139850150864654
2249, 19, 0.000101411717290908
2167, 5, 0.00010141207121609156
2961, 11, 0.00010141333919651438
3552, 7, 0.00010143038788737467
3653, 4, 0.00010151646130342578
926, 21, 0.00010178324177999388
3977, 6, 0.00010178804081951005
1602, 12, 0.00010183342929058629
1527, 12, 0.00010185670232738093
2012, 15, 0.00010202440611589009
3936, 6, 0.00010219402817166088
700, 7, 0.00010221167502251441
679, 7, 0.0001022399720127709
1477, 9, 0.00010233255681676313
1087, 7, 0.000102342606956203
2903, 8, 0.00010238186554904426
2400, 19, 0.00010246854416510399
3133, 10, 0.00010247043229750494
4028, 2, 0.00010259014399409244
2671, 6, 0.00010259227132700013
2721, 6, 0.00010259227132700013
2824, 6, 0.00010259227132700013
3091, 6, 0.00010259227132700013
